subject	predicate	object
User466637	Gender	GenderMale
User466637	Ever_Married	Ever_MarriedYes
User466637	Age	Age48
User466637	everGraduated	GraduatedYes
User466637	Profession	ProfessionArtist
User466637	Work_Experience	Work_Experience1.0
User466637	Spending_Score	Spending_ScoreHigh
User466637	Family_Size	Family_Size5.0
User466637	Var_1	Var_1Cat_2
User462553	Gender	GenderMale
User462553	Ever_Married	Ever_MarriedNo
User462553	Age	Age27
User462553	everGraduated	GraduatedNo
User462553	Profession	ProfessionArtist
User462553	Work_Experience	Work_Experience1.0
User462553	Spending_Score	Spending_ScoreLow
User462553	Family_Size	Family_Size1.0
User462553	Var_1	Var_1Cat_6
User459287	Gender	GenderMale
User459287	Ever_Married	Ever_MarriedNo
User459287	Age	Age35
User459287	everGraduated	GraduatedYes
User459287	Profession	ProfessionLawyer
User459287	Work_Experience	Work_Experience1.0
User459287	Spending_Score	Spending_ScoreLow
User459287	Family_Size	Family_Size1.0
User459287	Var_1	Var_1Cat_4
User464074	Gender	GenderFemale
User464074	Ever_Married	Ever_MarriedYes
User464074	Age	Age39
User464074	everGraduated	GraduatedYes
User464074	Profession	ProfessionDoctor
User464074	Work_Experience	Work_Experience0.0
User464074	Spending_Score	Spending_ScoreAverage
User464074	Family_Size	Family_Size3.0
User464074	Var_1	Var_1Cat_6
User463734	Gender	GenderMale
User463734	Ever_Married	Ever_MarriedYes
User463734	Age	Age38
User463734	everGraduated	GraduatedNo
User463734	Profession	ProfessionExecutive
User463734	Work_Experience	Work_Experience0.0
User463734	Spending_Score	Spending_ScoreAverage
User463734	Family_Size	Family_Size3.0
User463734	Var_1	Var_1Cat_6
User466575	Gender	GenderFemale
User466575	Ever_Married	Ever_MarriedYes
User466575	Age	Age57
User466575	everGraduated	GraduatedYes
User466575	Profession	ProfessionArtist
User466575	Work_Experience	Work_Experience7.0
User466575	Spending_Score	Spending_ScoreAverage
User466575	Family_Size	Family_Size3.0
User466575	Var_1	Var_1Cat_6
User459193	Gender	GenderMale
User459193	Ever_Married	Ever_MarriedNo
User459193	Age	Age38
User459193	everGraduated	GraduatedYes
User459193	Profession	ProfessionArtist
User459193	Work_Experience	Work_Experience1.0
User459193	Spending_Score	Spending_ScoreLow
User459193	Family_Size	Family_Size1.0
User459193	Var_1	Var_1Cat_6
User462143	Gender	GenderMale
User462143	Ever_Married	Ever_MarriedYes
User462143	Age	Age80
User462143	everGraduated	GraduatedNo
User462143	Profession	ProfessionArtist
User462143	Work_Experience	Work_Experience1.0
User462143	Spending_Score	Spending_ScoreLow
User462143	Family_Size	Family_Size2.0
User462143	Var_1	Var_1Cat_6
User467140	Gender	GenderMale
User467140	Ever_Married	Ever_MarriedYes
User467140	Age	Age61
User467140	everGraduated	GraduatedYes
User467140	Profession	ProfessionEntertainment
User467140	Work_Experience	Work_Experience9.0
User467140	Spending_Score	Spending_ScoreAverage
User467140	Family_Size	Family_Size2.0
User467140	Var_1	Var_1Cat_6
User463356	Gender	GenderMale
User463356	Ever_Married	Ever_MarriedNo
User463356	Age	Age29
User463356	everGraduated	GraduatedYes
User463356	Profession	ProfessionHealthcare
User463356	Work_Experience	Work_Experience5.0
User463356	Spending_Score	Spending_ScoreLow
User463356	Family_Size	Family_Size4.0
User463356	Var_1	Var_1Cat_2
User466797	Gender	GenderFemale
User466797	Ever_Married	Ever_MarriedNo
User466797	Age	Age23
User466797	everGraduated	GraduatedNo
User466797	Profession	ProfessionHealthcare
User466797	Work_Experience	Work_Experience1.0
User466797	Spending_Score	Spending_ScoreLow
User466797	Family_Size	Family_Size4.0
User466797	Var_1	Var_1Cat_6
User459234	Gender	GenderFemale
User459234	Ever_Married	Ever_MarriedYes
User459234	Age	Age83
User459234	everGraduated	GraduatedNo
User459234	Profession	ProfessionLawyer
User459234	Work_Experience	Work_Experience1.0
User459234	Spending_Score	Spending_ScoreLow
User459234	Family_Size	Family_Size1.0
User459234	Var_1	Var_1Cat_6
User460442	Gender	GenderMale
User460442	Ever_Married	Ever_MarriedYes
User460442	Age	Age37
User460442	everGraduated	GraduatedYes
User460442	Profession	ProfessionEntertainment
User460442	Work_Experience	Work_Experience0.0
User460442	Spending_Score	Spending_ScoreAverage
User460442	Family_Size	Family_Size3.0
User460442	Var_1	Var_1Cat_6
User463901	Gender	GenderMale
User463901	Ever_Married	Ever_MarriedYes
User463901	Age	Age35
User463901	everGraduated	GraduatedNo
User463901	Profession	ProfessionArtist
User463901	Work_Experience	Work_Experience0.0
User463901	Spending_Score	Spending_ScoreLow
User463901	Family_Size	Family_Size6.0
User463901	Var_1	Var_1Cat_4
User465494	Gender	GenderMale
User465494	Ever_Married	Ever_MarriedYes
User465494	Age	Age41
User465494	everGraduated	GraduatedYes
User465494	Profession	ProfessionDoctor
User465494	Work_Experience	Work_Experience9.0
User465494	Spending_Score	Spending_ScoreAverage
User465494	Family_Size	Family_Size2.0
User465494	Var_1	Var_1Cat_6
User459239	Gender	GenderMale
User459239	Ever_Married	Ever_MarriedYes
User459239	Age	Age81
User459239	everGraduated	GraduatedNo
User459239	Profession	ProfessionEntertainment
User459239	Work_Experience	Work_Experience1.0
User459239	Spending_Score	Spending_ScoreLow
User459239	Family_Size	Family_Size1.0
User459239	Var_1	Var_1Cat_6
User466379	Gender	GenderFemale
User466379	Ever_Married	Ever_MarriedYes
User466379	Age	Age58
User466379	everGraduated	GraduatedYes
User466379	Profession	ProfessionHomemaker
User466379	Work_Experience	Work_Experience2.0
User466379	Spending_Score	Spending_ScoreLow
User466379	Family_Size	Family_Size1.0
User466379	Var_1	Var_1Cat_6
User464759	Gender	GenderFemale
User464759	Ever_Married	Ever_MarriedNo
User464759	Age	Age38
User464759	everGraduated	GraduatedNo
User464759	Profession	ProfessionEngineer
User464759	Work_Experience	Work_Experience8.0
User464759	Spending_Score	Spending_ScoreLow
User464759	Family_Size	Family_Size1.0
User464759	Var_1	Var_1Cat_4
User461994	Gender	GenderMale
User461994	Ever_Married	Ever_MarriedYes
User461994	Age	Age18
User461994	everGraduated	GraduatedNo
User461994	Profession	ProfessionDoctor
User461994	Work_Experience	Work_Experience10.0
User461994	Spending_Score	Spending_ScoreLow
User461994	Family_Size	Family_Size2.0
User461994	Var_1	Var_1Cat_6
User461802	Gender	GenderMale
User461802	Ever_Married	Ever_MarriedNo
User461802	Age	Age37
User461802	everGraduated	GraduatedYes
User461802	Profession	ProfessionArtist
User461802	Work_Experience	Work_Experience1.0
User461802	Spending_Score	Spending_ScoreLow
User461802	Family_Size	Family_Size4.0
User461802	Var_1	Var_1Cat_6
User462527	Gender	GenderMale
User462527	Ever_Married	Ever_MarriedYes
User462527	Age	Age43
User462527	everGraduated	GraduatedNo
User462527	Profession	ProfessionArtist
User462527	Work_Experience	Work_Experience4.0
User462527	Spending_Score	Spending_ScoreAverage
User462527	Family_Size	Family_Size2.0
User462527	Var_1	Var_1Cat_6
User461800	Gender	GenderFemale
User461800	Ever_Married	Ever_MarriedNo
User461800	Age	Age36
User461800	everGraduated	GraduatedYes
User461800	Profession	ProfessionDoctor
User461800	Work_Experience	Work_Experience4.0
User461800	Spending_Score	Spending_ScoreLow
User461800	Family_Size	Family_Size1.0
User461800	Var_1	Var_1Cat_2
User460933	Gender	GenderFemale
User460933	Ever_Married	Ever_MarriedYes
User460933	Age	Age76
User460933	everGraduated	GraduatedYes
User460933	Profession	ProfessionLawyer
User460933	Work_Experience	Work_Experience0.0
User460933	Spending_Score	Spending_ScoreHigh
User460933	Family_Size	Family_Size2.0
User460933	Var_1	Var_1Cat_6
User460189	Gender	GenderMale
User460189	Ever_Married	Ever_MarriedNo
User460189	Age	Age33
User460189	everGraduated	GraduatedNo
User460189	Profession	ProfessionEntertainment
User460189	Work_Experience	Work_Experience14.0
User460189	Spending_Score	Spending_ScoreLow
User460189	Family_Size	Family_Size1.0
User460189	Var_1	Var_1Cat_6
User459031	Gender	GenderMale
User459031	Ever_Married	Ever_MarriedYes
User459031	Age	Age43
User459031	everGraduated	GraduatedNo
User459031	Profession	ProfessionExecutive
User459031	Work_Experience	Work_Experience1.0
User459031	Spending_Score	Spending_ScoreHigh
User459031	Family_Size	Family_Size5.0
User459031	Var_1	Var_1Cat_4
User464673	Gender	GenderMale
User464673	Ever_Married	Ever_MarriedYes
User464673	Age	Age47
User464673	everGraduated	GraduatedNo
User464673	Profession	ProfessionExecutive
User464673	Work_Experience	Work_Experience1.0
User464673	Spending_Score	Spending_ScoreHigh
User464673	Family_Size	Family_Size7.0
User464673	Var_1	Var_1Cat_2
User459101	Gender	GenderMale
User459101	Ever_Married	Ever_MarriedYes
User459101	Age	Age81
User459101	everGraduated	GraduatedNo
User459101	Profession	ProfessionLawyer
User459101	Work_Experience	Work_Experience8.0
User459101	Spending_Score	Spending_ScoreLow
User459101	Family_Size	Family_Size2.0
User459101	Var_1	Var_1Cat_6
User460136	Gender	GenderMale
User460136	Ever_Married	Ever_MarriedNo
User460136	Age	Age27
User460136	everGraduated	GraduatedYes
User460136	Profession	ProfessionArtist
User460136	Work_Experience	Work_Experience10.0
User460136	Spending_Score	Spending_ScoreLow
User460136	Family_Size	Family_Size3.0
User460136	Var_1	Var_1Cat_6
User460973	Gender	GenderMale
User460973	Ever_Married	Ever_MarriedNo
User460973	Age	Age29
User460973	everGraduated	GraduatedNo
User460973	Profession	ProfessionEntertainment
User460973	Work_Experience	Work_Experience1.0
User460973	Spending_Score	Spending_ScoreLow
User460973	Family_Size	Family_Size5.0
User460973	Var_1	Var_1Cat_6
User460187	Gender	GenderFemale
User460187	Ever_Married	Ever_MarriedNo
User460187	Age	Age38
User460187	everGraduated	GraduatedYes
User460187	Profession	ProfessionDoctor
User460187	Work_Experience	Work_Experience4.0
User460187	Spending_Score	Spending_ScoreLow
User460187	Family_Size	Family_Size3.0
User460187	Var_1	Var_1Cat_6
User459700	Gender	GenderMale
User459700	Ever_Married	Ever_MarriedYes
User459700	Age	Age37
User459700	everGraduated	GraduatedYes
User459700	Profession	ProfessionExecutive
User459700	Work_Experience	Work_Experience0.0
User459700	Spending_Score	Spending_ScoreAverage
User459700	Family_Size	Family_Size5.0
User459700	Var_1	Var_1Cat_6
User464787	Gender	GenderMale
User464787	Ever_Married	Ever_MarriedNo
User464787	Age	Age47
User464787	everGraduated	GraduatedNo
User464787	Profession	ProfessionEntertainment
User464787	Work_Experience	Work_Experience1.0
User464787	Spending_Score	Spending_ScoreLow
User464787	Family_Size	Family_Size1.0
User464787	Var_1	Var_1Cat_4
User462614	Gender	GenderMale
User462614	Ever_Married	Ever_MarriedYes
User462614	Age	Age51
User462614	everGraduated	GraduatedNo
User462614	Profession	ProfessionEntertainment
User462614	Work_Experience	Work_Experience1.0
User462614	Spending_Score	Spending_ScoreAverage
User462614	Family_Size	Family_Size5.0
User462614	Var_1	Var_1Cat_4
User460813	Gender	GenderFemale
User460813	Ever_Married	Ever_MarriedYes
User460813	Age	Age86
User460813	everGraduated	GraduatedNo
User460813	Profession	ProfessionLawyer
User460813	Work_Experience	Work_Experience1.0
User460813	Spending_Score	Spending_ScoreHigh
User460813	Family_Size	Family_Size2.0
User460813	Var_1	Var_1Cat_6
User462698	Gender	GenderFemale
User462698	Ever_Married	Ever_MarriedYes
User462698	Age	Age56
User462698	everGraduated	GraduatedYes
User462698	Profession	ProfessionEntertainment
User462698	Work_Experience	Work_Experience1.0
User462698	Spending_Score	Spending_ScoreAverage
User462698	Family_Size	Family_Size2.0
User462698	Var_1	Var_1Cat_6
User463344	Gender	GenderMale
User463344	Ever_Married	Ever_MarriedYes
User463344	Age	Age59
User463344	everGraduated	GraduatedYes
User463344	Profession	ProfessionArtist
User463344	Work_Experience	Work_Experience3.0
User463344	Spending_Score	Spending_ScoreAverage
User463344	Family_Size	Family_Size2.0
User463344	Var_1	Var_1Cat_6
User463633	Gender	GenderMale
User463633	Ever_Married	Ever_MarriedYes
User463633	Age	Age33
User463633	everGraduated	GraduatedYes
User463633	Profession	ProfessionDoctor
User463633	Work_Experience	Work_Experience0.0
User463633	Spending_Score	Spending_ScoreAverage
User463633	Family_Size	Family_Size2.0
User463633	Var_1	Var_1Cat_6
User462317	Gender	GenderFemale
User462317	Ever_Married	Ever_MarriedNo
User462317	Age	Age32
User462317	everGraduated	GraduatedNo
User462317	Profession	ProfessionEntertainment
User462317	Work_Experience	Work_Experience3.0
User462317	Spending_Score	Spending_ScoreLow
User462317	Family_Size	Family_Size6.0
User462317	Var_1	Var_1Cat_4
User467353	Gender	GenderMale
User467353	Ever_Married	Ever_MarriedYes
User467353	Age	Age26
User467353	everGraduated	GraduatedNo
User467353	Profession	ProfessionArtist
User467353	Work_Experience	Work_Experience3.0
User467353	Spending_Score	Spending_ScoreLow
User467353	Family_Size	Family_Size2.0
User467353	Var_1	Var_1Cat_6
User464553	Gender	GenderMale
User464553	Ever_Married	Ever_MarriedYes
User464553	Age	Age70
User464553	everGraduated	GraduatedYes
User464553	Profession	ProfessionArtist
User464553	Work_Experience	Work_Experience1.0
User464553	Spending_Score	Spending_ScoreLow
User464553	Family_Size	Family_Size2.0
User464553	Var_1	Var_1Cat_6
User463518	Gender	GenderMale
User463518	Ever_Married	Ever_MarriedYes
User463518	Age	Age30
User463518	everGraduated	GraduatedNo
User463518	Profession	ProfessionExecutive
User463518	Work_Experience	Work_Experience5.0
User463518	Spending_Score	Spending_ScoreHigh
User463518	Family_Size	Family_Size4.0
User463518	Var_1	Var_1Cat_6
User459711	Gender	GenderMale
User459711	Ever_Married	Ever_MarriedYes
User459711	Age	Age37
User459711	everGraduated	GraduatedNo
User459711	Profession	ProfessionExecutive
User459711	Work_Experience	Work_Experience9.0
User459711	Spending_Score	Spending_ScoreHigh
User459711	Family_Size	Family_Size6.0
User459711	Var_1	Var_1Cat_6
User460788	Gender	GenderFemale
User460788	Ever_Married	Ever_MarriedNo
User460788	Age	Age30
User460788	everGraduated	GraduatedYes
User460788	Profession	ProfessionDoctor
User460788	Work_Experience	Work_Experience0.0
User460788	Spending_Score	Spending_ScoreLow
User460788	Family_Size	Family_Size9.0
User460788	Var_1	Var_1Cat_4
User459392	Gender	GenderFemale
User459392	Ever_Married	Ever_MarriedNo
User459392	Age	Age23
User459392	everGraduated	GraduatedNo
User459392	Profession	ProfessionDoctor
User459392	Work_Experience	Work_Experience0.0
User459392	Spending_Score	Spending_ScoreLow
User459392	Family_Size	Family_Size3.0
User459392	Var_1	Var_1Cat_6
User467887	Gender	GenderFemale
User467887	Ever_Married	Ever_MarriedNo
User467887	Age	Age42
User467887	everGraduated	GraduatedYes
User467887	Profession	ProfessionArtist
User467887	Work_Experience	Work_Experience0.0
User467887	Spending_Score	Spending_ScoreLow
User467887	Family_Size	Family_Size2.0
User467887	Var_1	Var_1Cat_1
User467743	Gender	GenderMale
User467743	Ever_Married	Ever_MarriedYes
User467743	Age	Age48
User467743	everGraduated	GraduatedNo
User467743	Profession	ProfessionExecutive
User467743	Work_Experience	Work_Experience1.0
User467743	Spending_Score	Spending_ScoreHigh
User467743	Family_Size	Family_Size4.0
User467743	Var_1	Var_1Cat_1
User460368	Gender	GenderMale
User460368	Ever_Married	Ever_MarriedNo
User460368	Age	Age28
User460368	everGraduated	GraduatedYes
User460368	Profession	ProfessionHealthcare
User460368	Work_Experience	Work_Experience0.0
User460368	Spending_Score	Spending_ScoreLow
User460368	Family_Size	Family_Size7.0
User460368	Var_1	Var_1Cat_6
User463126	Gender	GenderFemale
User463126	Ever_Married	Ever_MarriedYes
User463126	Age	Age65
User463126	everGraduated	GraduatedYes
User463126	Profession	ProfessionArtist
User463126	Work_Experience	Work_Experience3.0
User463126	Spending_Score	Spending_ScoreAverage
User463126	Family_Size	Family_Size2.0
User463126	Var_1	Var_1Cat_6
User467046	Gender	GenderFemale
User467046	Ever_Married	Ever_MarriedNo
User467046	Age	Age28
User467046	everGraduated	GraduatedNo
User467046	Profession	ProfessionDoctor
User467046	Work_Experience	Work_Experience0.0
User467046	Spending_Score	Spending_ScoreLow
User467046	Family_Size	Family_Size5.0
User467046	Var_1	Var_1Cat_3
User462439	Gender	GenderMale
User462439	Ever_Married	Ever_MarriedNo
User462439	Age	Age18
User462439	everGraduated	GraduatedNo
User462439	Profession	ProfessionHealthcare
User462439	Work_Experience	Work_Experience1.0
User462439	Spending_Score	Spending_ScoreLow
User462439	Family_Size	Family_Size4.0
User462439	Var_1	Var_1Cat_6
User464182	Gender	GenderMale
User464182	Ever_Married	Ever_MarriedYes
User464182	Age	Age35
User464182	everGraduated	GraduatedYes
User464182	Profession	ProfessionArtist
User464182	Work_Experience	Work_Experience4.0
User464182	Spending_Score	Spending_ScoreAverage
User464182	Family_Size	Family_Size2.0
User464182	Var_1	Var_1Cat_2
User464810	Gender	GenderFemale
User464810	Ever_Married	Ever_MarriedNo
User464810	Age	Age27
User464810	everGraduated	GraduatedNo
User464810	Profession	ProfessionEngineer
User464810	Work_Experience	Work_Experience1.0
User464810	Spending_Score	Spending_ScoreLow
User464810	Family_Size	Family_Size1.0
User464810	Var_1	Var_1Cat_4
User464234	Gender	GenderMale
User464234	Ever_Married	Ever_MarriedYes
User464234	Age	Age68
User464234	everGraduated	GraduatedYes
User464234	Profession	ProfessionEntertainment
User464234	Work_Experience	Work_Experience0.0
User464234	Spending_Score	Spending_ScoreLow
User464234	Family_Size	Family_Size3.0
User464234	Var_1	Var_1Cat_2
User464683	Gender	GenderMale
User464683	Ever_Married	Ever_MarriedYes
User464683	Age	Age52
User464683	everGraduated	GraduatedNo
User464683	Profession	ProfessionEngineer
User464683	Work_Experience	Work_Experience0.0
User464683	Spending_Score	Spending_ScoreAverage
User464683	Family_Size	Family_Size6.0
User464683	Var_1	Var_1Cat_4
User463349	Gender	GenderMale
User463349	Ever_Married	Ever_MarriedNo
User463349	Age	Age20
User463349	everGraduated	GraduatedNo
User463349	Profession	ProfessionHealthcare
User463349	Work_Experience	Work_Experience5.0
User463349	Spending_Score	Spending_ScoreLow
User463349	Family_Size	Family_Size5.0
User463349	Var_1	Var_1Cat_2
User465866	Gender	GenderMale
User465866	Ever_Married	Ever_MarriedYes
User465866	Age	Age35
User465866	everGraduated	GraduatedYes
User465866	Profession	ProfessionArtist
User465866	Work_Experience	Work_Experience7.0
User465866	Spending_Score	Spending_ScoreLow
User465866	Family_Size	Family_Size3.0
User465866	Var_1	Var_1Cat_6
User465261	Gender	GenderFemale
User465261	Ever_Married	Ever_MarriedNo
User465261	Age	Age21
User465261	everGraduated	GraduatedYes
User465261	Profession	ProfessionHealthcare
User465261	Work_Experience	Work_Experience0.0
User465261	Spending_Score	Spending_ScoreLow
User465261	Family_Size	Family_Size4.0
User465261	Var_1	Var_1Cat_1
User459780	Gender	GenderFemale
User459780	Ever_Married	Ever_MarriedNo
User459780	Age	Age42
User459780	everGraduated	GraduatedNo
User459780	Profession	ProfessionEntertainment
User459780	Work_Experience	Work_Experience1.0
User459780	Spending_Score	Spending_ScoreLow
User459780	Family_Size	Family_Size3.0
User459780	Var_1	Var_1Cat_6
User462031	Gender	GenderFemale
User462031	Ever_Married	Ever_MarriedYes
User462031	Age	Age50
User462031	everGraduated	GraduatedYes
User462031	Profession	ProfessionArtist
User462031	Work_Experience	Work_Experience0.0
User462031	Spending_Score	Spending_ScoreAverage
User462031	Family_Size	Family_Size2.0
User462031	Var_1	Var_1Cat_6
User463941	Gender	GenderFemale
User463941	Ever_Married	Ever_MarriedNo
User463941	Age	Age32
User463941	everGraduated	GraduatedNo
User463941	Profession	ProfessionArtist
User463941	Work_Experience	Work_Experience1.0
User463941	Spending_Score	Spending_ScoreLow
User463941	Family_Size	Family_Size6.0
User463941	Var_1	Var_1Cat_4
User466842	Gender	GenderMale
User466842	Ever_Married	Ever_MarriedNo
User466842	Age	Age19
User466842	everGraduated	GraduatedNo
User466842	Profession	ProfessionHealthcare
User466842	Work_Experience	Work_Experience8.0
User466842	Spending_Score	Spending_ScoreLow
User466842	Family_Size	Family_Size5.0
User466842	Var_1	Var_1Cat_2
User459014	Gender	GenderMale
User459014	Ever_Married	Ever_MarriedNo
User459014	Age	Age22
User459014	everGraduated	GraduatedNo
User459014	Profession	ProfessionHealthcare
User459014	Work_Experience	Work_Experience0.0
User459014	Spending_Score	Spending_ScoreLow
User459014	Family_Size	Family_Size4.0
User459014	Var_1	Var_1Cat_6
User462420	Gender	GenderMale
User462420	Ever_Married	Ever_MarriedNo
User462420	Age	Age27
User462420	everGraduated	GraduatedYes
User462420	Profession	ProfessionHealthcare
User462420	Work_Experience	Work_Experience1.0
User462420	Spending_Score	Spending_ScoreLow
User462420	Family_Size	Family_Size3.0
User462420	Var_1	Var_1Cat_6
User465250	Gender	GenderMale
User465250	Ever_Married	Ever_MarriedNo
User465250	Age	Age22
User465250	everGraduated	GraduatedNo
User465250	Profession	ProfessionHealthcare
User465250	Work_Experience	Work_Experience0.0
User465250	Spending_Score	Spending_ScoreLow
User465250	Family_Size	Family_Size4.0
User465250	Var_1	Var_1Cat_4
User466513	Gender	GenderFemale
User466513	Ever_Married	Ever_MarriedYes
User466513	Age	Age55
User466513	everGraduated	GraduatedYes
User466513	Profession	ProfessionArtist
User466513	Work_Experience	Work_Experience1.0
User466513	Spending_Score	Spending_ScoreAverage
User466513	Family_Size	Family_Size3.0
User466513	Var_1	Var_1Cat_6
User461791	Gender	GenderFemale
User461791	Ever_Married	Ever_MarriedNo
User461791	Age	Age22
User461791	everGraduated	GraduatedNo
User461791	Profession	ProfessionLawyer
User461791	Work_Experience	Work_Experience8.0
User461791	Spending_Score	Spending_ScoreLow
User461791	Family_Size	Family_Size1.0
User461791	Var_1	Var_1Cat_6
User464586	Gender	GenderFemale
User464586	Ever_Married	Ever_MarriedNo
User464586	Age	Age46
User464586	everGraduated	GraduatedYes
User464586	Profession	ProfessionArtist
User464586	Work_Experience	Work_Experience1.0
User464586	Spending_Score	Spending_ScoreLow
User464586	Family_Size	Family_Size1.0
User464586	Var_1	Var_1Cat_3
User461391	Gender	GenderMale
User461391	Ever_Married	Ever_MarriedYes
User461391	Age	Age65
User461391	everGraduated	GraduatedYes
User461391	Profession	ProfessionEntertainment
User461391	Work_Experience	Work_Experience3.0
User461391	Spending_Score	Spending_ScoreLow
User461391	Family_Size	Family_Size3.0
User461391	Var_1	Var_1Cat_6
User466658	Gender	GenderFemale
User466658	Ever_Married	Ever_MarriedNo
User466658	Age	Age18
User466658	everGraduated	GraduatedNo
User466658	Profession	ProfessionHealthcare
User466658	Work_Experience	Work_Experience0.0
User466658	Spending_Score	Spending_ScoreLow
User466658	Family_Size	Family_Size4.0
User466658	Var_1	Var_1Cat_6
User459728	Gender	GenderFemale
User459728	Ever_Married	Ever_MarriedYes
User459728	Age	Age53
User459728	everGraduated	GraduatedYes
User459728	Profession	ProfessionArtist
User459728	Work_Experience	Work_Experience2.0
User459728	Spending_Score	Spending_ScoreAverage
User459728	Family_Size	Family_Size4.0
User459728	Var_1	Var_1Cat_6
User462219	Gender	GenderMale
User462219	Ever_Married	Ever_MarriedYes
User462219	Age	Age59
User462219	everGraduated	GraduatedNo
User462219	Profession	ProfessionExecutive
User462219	Work_Experience	Work_Experience0.0
User462219	Spending_Score	Spending_ScoreLow
User462219	Family_Size	Family_Size5.0
User462219	Var_1	Var_1Cat_4
User467553	Gender	GenderFemale
User467553	Ever_Married	Ever_MarriedNo
User467553	Age	Age32
User467553	everGraduated	GraduatedYes
User467553	Profession	ProfessionHealthcare
User467553	Work_Experience	Work_Experience8.0
User467553	Spending_Score	Spending_ScoreLow
User467553	Family_Size	Family_Size3.0
User467553	Var_1	Var_1Cat_6
User459655	Gender	GenderMale
User459655	Ever_Married	Ever_MarriedYes
User459655	Age	Age39
User459655	everGraduated	GraduatedYes
User459655	Profession	ProfessionArtist
User459655	Work_Experience	Work_Experience1.0
User459655	Spending_Score	Spending_ScoreAverage
User459655	Family_Size	Family_Size3.0
User459655	Var_1	Var_1Cat_6
User462182	Gender	GenderMale
User462182	Ever_Married	Ever_MarriedYes
User462182	Age	Age88
User462182	everGraduated	GraduatedNo
User462182	Profession	ProfessionArtist
User462182	Work_Experience	Work_Experience7.0
User462182	Spending_Score	Spending_ScoreLow
User462182	Family_Size	Family_Size1.0
User462182	Var_1	Var_1Cat_6
User459119	Gender	GenderMale
User459119	Ever_Married	Ever_MarriedYes
User459119	Age	Age61
User459119	everGraduated	GraduatedYes
User459119	Profession	ProfessionExecutive
User459119	Work_Experience	Work_Experience9.0
User459119	Spending_Score	Spending_ScoreHigh
User459119	Family_Size	Family_Size3.0
User459119	Var_1	Var_1Cat_6
User460721	Gender	GenderMale
User460721	Ever_Married	Ever_MarriedNo
User460721	Age	Age21
User460721	everGraduated	GraduatedNo
User460721	Profession	ProfessionHealthcare
User460721	Work_Experience	Work_Experience1.0
User460721	Spending_Score	Spending_ScoreLow
User460721	Family_Size	Family_Size4.0
User460721	Var_1	Var_1Cat_6
User459517	Gender	GenderMale
User459517	Ever_Married	Ever_MarriedNo
User459517	Age	Age31
User459517	everGraduated	GraduatedYes
User459517	Profession	ProfessionHealthcare
User459517	Work_Experience	Work_Experience1.0
User459517	Spending_Score	Spending_ScoreLow
User459517	Family_Size	Family_Size4.0
User459517	Var_1	Var_1Cat_6
User461441	Gender	GenderMale
User461441	Ever_Married	Ever_MarriedYes
User461441	Age	Age58
User461441	everGraduated	GraduatedYes
User461441	Profession	ProfessionArtist
User461441	Work_Experience	Work_Experience1.0
User461441	Spending_Score	Spending_ScoreAverage
User461441	Family_Size	Family_Size4.0
User461441	Var_1	Var_1Cat_6
User465390	Gender	GenderFemale
User465390	Ever_Married	Ever_MarriedNo
User465390	Age	Age27
User465390	everGraduated	GraduatedYes
User465390	Profession	ProfessionMarketing
User465390	Work_Experience	Work_Experience3.0
User465390	Spending_Score	Spending_ScoreLow
User465390	Family_Size	Family_Size3.0
User465390	Var_1	Var_1Cat_6
User466160	Gender	GenderFemale
User466160	Ever_Married	Ever_MarriedYes
User466160	Age	Age51
User466160	everGraduated	GraduatedYes
User466160	Profession	ProfessionEngineer
User466160	Work_Experience	Work_Experience1.0
User466160	Spending_Score	Spending_ScoreAverage
User466160	Family_Size	Family_Size2.0
User466160	Var_1	Var_1Cat_6
User463842	Gender	GenderFemale
User463842	Ever_Married	Ever_MarriedYes
User463842	Age	Age48
User463842	everGraduated	GraduatedYes
User463842	Profession	ProfessionEngineer
User463842	Work_Experience	Work_Experience0.0
User463842	Spending_Score	Spending_ScoreHigh
User463842	Family_Size	Family_Size4.0
User463842	Var_1	Var_1Cat_6
User465902	Gender	GenderMale
User465902	Ever_Married	Ever_MarriedNo
User465902	Age	Age25
User465902	everGraduated	GraduatedYes
User465902	Profession	ProfessionExecutive
User465902	Work_Experience	Work_Experience3.0
User465902	Spending_Score	Spending_ScoreLow
User465902	Family_Size	Family_Size3.0
User465902	Var_1	Var_1Cat_6
User467034	Gender	GenderMale
User467034	Ever_Married	Ever_MarriedYes
User467034	Age	Age89
User467034	everGraduated	GraduatedNo
User467034	Profession	ProfessionExecutive
User467034	Work_Experience	Work_Experience0.0
User467034	Spending_Score	Spending_ScoreHigh
User467034	Family_Size	Family_Size2.0
User467034	Var_1	Var_1Cat_6
User465747	Gender	GenderFemale
User465747	Ever_Married	Ever_MarriedNo
User465747	Age	Age40
User465747	everGraduated	GraduatedYes
User465747	Profession	ProfessionArtist
User465747	Work_Experience	Work_Experience6.0
User465747	Spending_Score	Spending_ScoreLow
User465747	Family_Size	Family_Size1.0
User465747	Var_1	Var_1Cat_6
User464203	Gender	GenderMale
User464203	Ever_Married	Ever_MarriedNo
User464203	Age	Age56
User464203	everGraduated	GraduatedYes
User464203	Profession	ProfessionArtist
User464203	Work_Experience	Work_Experience2.0
User464203	Spending_Score	Spending_ScoreLow
User464203	Family_Size	Family_Size1.0
