subject	predicate	object
Customer15771087	HasCrCard	HasCrCardYes
Customer15771087	IsActiveMember	IsActiveMemberYes
Customer15808831	Gender	GenderMale
Customer15808831	Age	Age29
Customer15808831	Geography	GeographyFrance
Customer15808831	Tenure	Tenure7
Customer15808831	NumOfProducts	NumOfProducts2
Customer15808831	HasCrCard	HasCrCardYes
Customer15808831	IsActiveMember	IsActiveMemberYes
Customer15812241	Gender	GenderMale
Customer15812241	Age	Age59
Customer15812241	Geography	GeographyGermany
Customer15812241	Tenure	Tenure7
Customer15812241	NumOfProducts	NumOfProducts1
Customer15812241	HasCrCard	HasCrCardYes
Customer15812241	IsActiveMember	IsActiveMemberNo
Customer15680370	Gender	GenderMale
Customer15680370	Age	Age39
Customer15680370	Geography	GeographyFrance
Customer15680370	Tenure	Tenure7
Customer15680370	NumOfProducts	NumOfProducts2
Customer15680370	HasCrCard	HasCrCardNo
Customer15680370	IsActiveMember	IsActiveMemberYes
Customer15780561	Gender	GenderFemale
Customer15780561	Age	Age39
Customer15780561	Geography	GeographyFrance
Customer15780561	Tenure	Tenure9
Customer15780561	NumOfProducts	NumOfProducts2
Customer15780561	HasCrCard	HasCrCardNo
Customer15780561	IsActiveMember	IsActiveMemberNo
Customer15800784	Gender	GenderMale
Customer15800784	Age	Age42
Customer15800784	Geography	GeographyFrance
Customer15800784	Tenure	Tenure4
Customer15800784	NumOfProducts	NumOfProducts1
Customer15800784	HasCrCard	HasCrCardYes
Customer15800784	IsActiveMember	IsActiveMemberYes
Customer15715796	Gender	GenderMale
Customer15715796	Age	Age37
Customer15715796	Geography	GeographyFrance
Customer15715796	Tenure	Tenure0
Customer15715796	NumOfProducts	NumOfProducts2
Customer15715796	HasCrCard	HasCrCardYes
Customer15715796	IsActiveMember	IsActiveMemberYes
Customer15605375	Gender	GenderMale
Customer15605375	Age	Age35
Customer15605375	Geography	GeographyFrance
Customer15605375	Tenure	Tenure2
Customer15605375	NumOfProducts	NumOfProducts1
Customer15605375	HasCrCard	HasCrCardYes
Customer15605375	IsActiveMember	IsActiveMemberNo
Customer15621520	Gender	GenderFemale
Customer15621520	Age	Age42
Customer15621520	Geography	GeographyGermany
Customer15621520	Tenure	Tenure2
Customer15621520	NumOfProducts	NumOfProducts1
Customer15621520	HasCrCard	HasCrCardYes
Customer15621520	IsActiveMember	IsActiveMemberNo
Customer15665460	Gender	GenderFemale
Customer15665460	Age	Age67
Customer15665460	Geography	GeographySpain
Customer15665460	Tenure	Tenure1
Customer15665460	NumOfProducts	NumOfProducts2
Customer15665460	HasCrCard	HasCrCardYes
Customer15665460	IsActiveMember	IsActiveMemberYes
Customer15801152	Gender	GenderFemale
Customer15801152	Age	Age39
Customer15801152	Geography	GeographySpain
Customer15801152	Tenure	Tenure1
Customer15801152	NumOfProducts	NumOfProducts2
Customer15801152	HasCrCard	HasCrCardYes
Customer15801152	IsActiveMember	IsActiveMemberNo
Customer15756425	Gender	GenderMale
Customer15756425	Age	Age30
Customer15756425	Geography	GeographyFrance
Customer15756425	Tenure	Tenure7
Customer15756425	NumOfProducts	NumOfProducts1
Customer15756425	HasCrCard	HasCrCardNo
Customer15756425	IsActiveMember	IsActiveMemberNo
Customer15674328	Gender	GenderFemale
Customer15674328	Age	Age40
Customer15674328	Geography	GeographyFrance
Customer15674328	Tenure	Tenure3
Customer15674328	NumOfProducts	NumOfProducts1
Customer15674328	HasCrCard	HasCrCardYes
Customer15674328	IsActiveMember	IsActiveMemberYes
Customer15742404	Gender	GenderMale
Customer15742404	Age	Age38
Customer15742404	Geography	GeographyFrance
Customer15742404	Tenure	Tenure7
Customer15742404	NumOfProducts	NumOfProducts2
Customer15742404	HasCrCard	HasCrCardYes
Customer15742404	IsActiveMember	IsActiveMemberNo
Customer15757140	Gender	GenderMale
Customer15757140	Age	Age51
Customer15757140	Geography	GeographyFrance
Customer15757140	Tenure	Tenure0
Customer15757140	NumOfProducts	NumOfProducts1
Customer15757140	HasCrCard	HasCrCardNo
Customer15757140	IsActiveMember	IsActiveMemberYes
Customer15570051	Gender	GenderFemale
Customer15570051	Age	Age38
Customer15570051	Geography	GeographyGermany
Customer15570051	Tenure	Tenure6
Customer15570051	NumOfProducts	NumOfProducts2
Customer15570051	HasCrCard	HasCrCardNo
Customer15570051	IsActiveMember	IsActiveMemberNo
Customer15669175	Gender	GenderMale
Customer15669175	Age	Age24
Customer15669175	Geography	GeographyGermany
Customer15669175	Tenure	Tenure6
Customer15669175	NumOfProducts	NumOfProducts2
Customer15669175	HasCrCard	HasCrCardNo
Customer15669175	IsActiveMember	IsActiveMemberYes
Customer15790324	Gender	GenderFemale
Customer15790324	Age	Age20
Customer15790324	Geography	GeographyFrance
Customer15790324	Tenure	Tenure6
Customer15790324	NumOfProducts	NumOfProducts1
Customer15790324	HasCrCard	HasCrCardYes
Customer15790324	IsActiveMember	IsActiveMemberNo
Customer15691119	Gender	GenderMale
Customer15691119	Age	Age68
Customer15691119	Geography	GeographyGermany
Customer15691119	Tenure	Tenure4
Customer15691119	NumOfProducts	NumOfProducts1
Customer15691119	HasCrCard	HasCrCardNo
Customer15691119	IsActiveMember	IsActiveMemberNo
Customer15743478	Gender	GenderMale
Customer15743478	Age	Age39
Customer15743478	Geography	GeographyGermany
Customer15743478	Tenure	Tenure8
Customer15743478	NumOfProducts	NumOfProducts2
Customer15743478	HasCrCard	HasCrCardYes
Customer15743478	IsActiveMember	IsActiveMemberYes
Customer15707007	Gender	GenderFemale
Customer15707007	Age	Age39
Customer15707007	Geography	GeographyFrance
Customer15707007	Tenure	Tenure8
Customer15707007	NumOfProducts	NumOfProducts1
Customer15707007	HasCrCard	HasCrCardYes
Customer15707007	IsActiveMember	IsActiveMemberNo
Customer15572547	Gender	GenderFemale
Customer15572547	Age	Age45
Customer15572547	Geography	GeographyFrance
Customer15572547	Tenure	Tenure9
Customer15572547	NumOfProducts	NumOfProducts1
Customer15572547	HasCrCard	HasCrCardYes
Customer15572547	IsActiveMember	IsActiveMemberNo
Customer15567063	Gender	GenderFemale
Customer15567063	Age	Age34
Customer15567063	Geography	GeographyGermany
Customer15567063	Tenure	Tenure6
Customer15567063	NumOfProducts	NumOfProducts1
Customer15567063	HasCrCard	HasCrCardNo
Customer15567063	IsActiveMember	IsActiveMemberYes
Customer15689633	Gender	GenderFemale
Customer15689633	Age	Age38
Customer15689633	Geography	GeographySpain
Customer15689633	Tenure	Tenure2
Customer15689633	NumOfProducts	NumOfProducts1
Customer15689633	HasCrCard	HasCrCardYes
Customer15689633	IsActiveMember	IsActiveMemberNo
Customer15720637	Gender	GenderFemale
Customer15720637	Age	Age46
Customer15720637	Geography	GeographyGermany
Customer15720637	Tenure	Tenure10
Customer15720637	NumOfProducts	NumOfProducts1
Customer15720637	HasCrCard	HasCrCardYes
Customer15720637	IsActiveMember	IsActiveMemberNo
Customer15616859	Gender	GenderFemale
Customer15616859	Age	Age43
Customer15616859	Geography	GeographyGermany
Customer15616859	Tenure	Tenure2
Customer15616859	NumOfProducts	NumOfProducts4
Customer15616859	HasCrCard	HasCrCardYes
Customer15616859	IsActiveMember	IsActiveMemberNo
Customer15766166	Gender	GenderMale
Customer15766166	Age	Age43
Customer15766166	Geography	GeographySpain
Customer15766166	Tenure	Tenure2
Customer15766166	NumOfProducts	NumOfProducts1
Customer15766166	HasCrCard	HasCrCardYes
Customer15766166	IsActiveMember	IsActiveMemberYes
Customer15617655	Gender	GenderFemale
Customer15617655	Age	Age35
Customer15617655	Geography	GeographySpain
Customer15617655	Tenure	Tenure9
Customer15617655	NumOfProducts	NumOfProducts2
Customer15617655	HasCrCard	HasCrCardYes
Customer15617655	IsActiveMember	IsActiveMemberYes
Customer15623450	Gender	GenderFemale
Customer15623450	Age	Age27
Customer15623450	Geography	GeographyGermany
Customer15623450	Tenure	Tenure7
Customer15623450	NumOfProducts	NumOfProducts1
Customer15623450	HasCrCard	HasCrCardYes
Customer15623450	IsActiveMember	IsActiveMemberYes
Customer15796612	Gender	GenderFemale
Customer15796612	Age	Age31
Customer15796612	Geography	GeographyFrance
Customer15796612	Tenure	Tenure1
Customer15796612	NumOfProducts	NumOfProducts1
Customer15796612	HasCrCard	HasCrCardYes
Customer15796612	IsActiveMember	IsActiveMemberNo
Customer15795963	Gender	GenderMale
Customer15795963	Age	Age34
Customer15795963	Geography	GeographyFrance
Customer15795963	Tenure	Tenure7
Customer15795963	NumOfProducts	NumOfProducts1
Customer15795963	HasCrCard	HasCrCardNo
Customer15795963	IsActiveMember	IsActiveMemberYes
Customer15781598	Gender	GenderMale
Customer15781598	Age	Age41
Customer15781598	Geography	GeographyGermany
Customer15781598	Tenure	Tenure6
Customer15781598	NumOfProducts	NumOfProducts1
Customer15781598	HasCrCard	HasCrCardNo
Customer15781598	IsActiveMember	IsActiveMemberYes
Customer15691871	Gender	GenderMale
Customer15691871	Age	Age42
Customer15691871	Geography	GeographyGermany
Customer15691871	Tenure	Tenure9
Customer15691871	NumOfProducts	NumOfProducts1
Customer15691871	HasCrCard	HasCrCardYes
Customer15691871	IsActiveMember	IsActiveMemberYes
Customer15740345	Gender	GenderMale
Customer15740345	Age	Age42
Customer15740345	Geography	GeographySpain
Customer15740345	Tenure	Tenure5
Customer15740345	NumOfProducts	NumOfProducts1
Customer15740345	HasCrCard	HasCrCardYes
Customer15740345	IsActiveMember	IsActiveMemberNo
Customer15662626	Gender	GenderFemale
Customer15662626	Age	Age40
Customer15662626	Geography	GeographyFrance
Customer15662626	Tenure	Tenure2
Customer15662626	NumOfProducts	NumOfProducts2
Customer15662626	HasCrCard	HasCrCardNo
Customer15662626	IsActiveMember	IsActiveMemberNo
Customer15596575	Gender	GenderMale
Customer15596575	Age	Age39
Customer15596575	Geography	GeographyGermany
Customer15596575	Tenure	Tenure5
Customer15596575	NumOfProducts	NumOfProducts2
Customer15596575	HasCrCard	HasCrCardYes
Customer15596575	IsActiveMember	IsActiveMemberYes
Customer15657321	Gender	GenderMale
Customer15657321	Age	Age27
Customer15657321	Geography	GeographyGermany
Customer15657321	Tenure	Tenure8
Customer15657321	NumOfProducts	NumOfProducts2
Customer15657321	HasCrCard	HasCrCardYes
Customer15657321	IsActiveMember	IsActiveMemberNo
Customer15575955	Gender	GenderFemale
Customer15575955	Age	Age24
Customer15575955	Geography	GeographyFrance
Customer15575955	Tenure	Tenure0
Customer15575955	NumOfProducts	NumOfProducts2
Customer15575955	HasCrCard	HasCrCardYes
Customer15575955	IsActiveMember	IsActiveMemberNo
Customer15743893	Gender	GenderMale
Customer15743893	Age	Age42
Customer15743893	Geography	GeographyFrance
Customer15743893	Tenure	Tenure3
Customer15743893	NumOfProducts	NumOfProducts1
Customer15743893	HasCrCard	HasCrCardYes
Customer15743893	IsActiveMember	IsActiveMemberNo
Customer15697270	Gender	GenderMale
Customer15697270	Age	Age27
Customer15697270	Geography	GeographySpain
Customer15697270	Tenure	Tenure4
Customer15697270	NumOfProducts	NumOfProducts1
Customer15697270	HasCrCard	HasCrCardYes
Customer15697270	IsActiveMember	IsActiveMemberYes
Customer15644356	Gender	GenderFemale
Customer15644356	Age	Age47
Customer15644356	Geography	GeographySpain
Customer15644356	Tenure	Tenure10
Customer15644356	NumOfProducts	NumOfProducts1
Customer15644356	HasCrCard	HasCrCardYes
Customer15644356	IsActiveMember	IsActiveMemberNo
Customer15677586	Gender	GenderFemale
Customer15677586	Age	Age32
Customer15677586	Geography	GeographyGermany
Customer15677586	Tenure	Tenure3
Customer15677586	NumOfProducts	NumOfProducts2
Customer15677586	HasCrCard	HasCrCardYes
Customer15677586	IsActiveMember	IsActiveMemberYes
Customer15571261	Gender	GenderFemale
Customer15571261	Age	Age35
Customer15571261	Geography	GeographyGermany
Customer15571261	Tenure	Tenure6
Customer15571261	NumOfProducts	NumOfProducts2
Customer15571261	HasCrCard	HasCrCardYes
Customer15571261	IsActiveMember	IsActiveMemberYes
Customer15698758	Gender	GenderFemale
Customer15698758	Age	Age31
Customer15698758	Geography	GeographySpain
Customer15698758	Tenure	Tenure1
Customer15698758	NumOfProducts	NumOfProducts2
Customer15698758	HasCrCard	HasCrCardYes
Customer15698758	IsActiveMember	IsActiveMemberYes
Customer15787014	Gender	GenderFemale
Customer15787014	Age	Age28
Customer15787014	Geography	GeographyGermany
Customer15787014	Tenure	Tenure8
Customer15787014	NumOfProducts	NumOfProducts1
Customer15787014	HasCrCard	HasCrCardYes
Customer15787014	IsActiveMember	IsActiveMemberYes
Customer15739857	Gender	GenderFemale
Customer15739857	Age	Age40
Customer15739857	Geography	GeographyFrance
Customer15739857	Tenure	Tenure3
Customer15739857	NumOfProducts	NumOfProducts2
Customer15739857	HasCrCard	HasCrCardYes
Customer15739857	IsActiveMember	IsActiveMemberYes
Customer15774630	Gender	GenderFemale
Customer15774630	Age	Age47
Customer15774630	Geography	GeographyGermany
Customer15774630	Tenure	Tenure1
Customer15774630	NumOfProducts	NumOfProducts1
Customer15774630	HasCrCard	HasCrCardYes
Customer15774630	IsActiveMember	IsActiveMemberYes
Customer15805523	Gender	GenderFemale
Customer15805523	Age	Age28
Customer15805523	Geography	GeographyFrance
Customer15805523	Tenure	Tenure1
Customer15805523	NumOfProducts	NumOfProducts1
Customer15805523	HasCrCard	HasCrCardNo
Customer15805523	IsActiveMember	IsActiveMemberYes
Customer15749557	Gender	GenderFemale
Customer15749557	Age	Age44
Customer15749557	Geography	GeographyFrance
Customer15749557	Tenure	Tenure6
Customer15749557	NumOfProducts	NumOfProducts2
Customer15749557	HasCrCard	HasCrCardYes
Customer15749557	IsActiveMember	IsActiveMemberYes
Customer15681180	Gender	GenderFemale
Customer15681180	Age	Age23
Customer15681180	Geography	GeographyFrance
Customer15681180	Tenure	Tenure7
Customer15681180	NumOfProducts	NumOfProducts1
Customer15681180	HasCrCard	HasCrCardYes
Customer15681180	IsActiveMember	IsActiveMemberNo
Customer15742028	Gender	GenderFemale
Customer15742028	Age	Age35
Customer15742028	Geography	GeographyFrance
Customer15742028	Tenure	Tenure5
Customer15742028	NumOfProducts	NumOfProducts2
Customer15742028	HasCrCard	HasCrCardYes
Customer15742028	IsActiveMember	IsActiveMemberNo
Customer15686463	Gender	GenderMale
Customer15686463	Age	Age38
Customer15686463	Geography	GeographyFrance
Customer15686463	Tenure	Tenure7
Customer15686463	NumOfProducts	NumOfProducts1
Customer15686463	HasCrCard	HasCrCardYes
Customer15686463	IsActiveMember	IsActiveMemberNo
Customer15654379	Gender	GenderMale
Customer15654379	Age	Age59
Customer15654379	Geography	GeographySpain
Customer15654379	Tenure	Tenure4
Customer15654379	NumOfProducts	NumOfProducts2
Customer15654379	HasCrCard	HasCrCardYes
Customer15654379	IsActiveMember	IsActiveMemberYes
Customer15783629	Gender	GenderFemale
Customer15783629	Age	Age42
Customer15783629	Geography	GeographyGermany
Customer15783629	Tenure	Tenure6
Customer15783629	NumOfProducts	NumOfProducts2
Customer15783629	HasCrCard	HasCrCardNo
Customer15783629	IsActiveMember	IsActiveMemberNo
Customer15751193	Gender	GenderMale
Customer15751193	Age	Age33
Customer15751193	Geography	GeographySpain
Customer15751193	Tenure	Tenure4
Customer15751193	NumOfProducts	NumOfProducts2
Customer15751193	HasCrCard	HasCrCardYes
Customer15751193	IsActiveMember	IsActiveMemberYes
Customer15724099	Gender	GenderMale
Customer15724099	Age	Age26
Customer15724099	Geography	GeographyFrance
Customer15724099	Tenure	Tenure6
Customer15724099	NumOfProducts	NumOfProducts1
Customer15724099	HasCrCard	HasCrCardYes
Customer15724099	IsActiveMember	IsActiveMemberYes
Customer15568429	Gender	GenderFemale
Customer15568429	Age	Age46
Customer15568429	Geography	GeographySpain
Customer15568429	Tenure	Tenure3
Customer15568429	NumOfProducts	NumOfProducts2
Customer15568429	HasCrCard	HasCrCardYes
Customer15568429	IsActiveMember	IsActiveMemberNo
Customer15648967	Gender	GenderFemale
Customer15648967	Age	Age64
Customer15648967	Geography	GeographyGermany
Customer15648967	Tenure	Tenure1
Customer15648967	NumOfProducts	NumOfProducts1
Customer15648967	HasCrCard	HasCrCardYes
Customer15648967	IsActiveMember	IsActiveMemberNo
Customer15664498	Gender	GenderMale
Customer15664498	Age	Age26
Customer15664498	Geography	GeographyFrance
Customer15664498	Tenure	Tenure7
Customer15664498	NumOfProducts	NumOfProducts1
Customer15664498	HasCrCard	HasCrCardYes
Customer15664498	IsActiveMember	IsActiveMemberNo
Customer15779522	Gender	GenderFemale
Customer15779522	Age	Age24
Customer15779522	Geography	GeographyFrance
Customer15779522	Tenure	Tenure0
Customer15779522	NumOfProducts	NumOfProducts2
Customer15779522	HasCrCard	HasCrCardYes
Customer15779522	IsActiveMember	IsActiveMemberNo
Customer15583850	Gender	GenderMale
Customer15583850	Age	Age68
Customer15583850	Geography	GeographyGermany
Customer15583850	Tenure	Tenure0
Customer15583850	NumOfProducts	NumOfProducts2
Customer15583850	HasCrCard	HasCrCardYes
Customer15583850	IsActiveMember	IsActiveMemberYes
Customer15696539	Gender	GenderFemale
Customer15696539	Age	Age21
Customer15696539	Geography	GeographyFrance
Customer15696539	Tenure	Tenure7
Customer15696539	NumOfProducts	NumOfProducts1
Customer15696539	HasCrCard	HasCrCardYes
Customer15696539	IsActiveMember	IsActiveMemberYes
Customer15760121	Gender	GenderMale
Customer15760121	Age	Age32
Customer15760121	Geography	GeographyFrance
Customer15760121	Tenure	Tenure9
Customer15760121	NumOfProducts	NumOfProducts1
Customer15760121	HasCrCard	HasCrCardYes
Customer15760121	IsActiveMember	IsActiveMemberNo
Customer15628279	Gender	GenderFemale
Customer15628279	Age	Age38
Customer15628279	Geography	GeographyFrance
Customer15628279	Tenure	Tenure3
Customer15628279	NumOfProducts	NumOfProducts2
Customer15628279	HasCrCard	HasCrCardYes
Customer15628279	IsActiveMember	IsActiveMemberYes
Customer15766163	Gender	GenderMale
Customer15766163	Age	Age38
Customer15766163	Geography	GeographyFrance
Customer15766163	Tenure	Tenure1
Customer15766163	NumOfProducts	NumOfProducts2
Customer15766163	HasCrCard	HasCrCardNo
Customer15766163	IsActiveMember	IsActiveMemberYes
Customer15566467	Gender	GenderFemale
Customer15566467	Age	Age32
Customer15566467	Geography	GeographyGermany
Customer15566467	Tenure	Tenure0
Customer15566467	NumOfProducts	NumOfProducts2
Customer15566467	HasCrCard	HasCrCardYes
Customer15566467	IsActiveMember	IsActiveMemberYes
Customer15639049	Gender	GenderFemale
Customer15639049	Age	Age31
Customer15639049	Geography	GeographyFrance
Customer15639049	Tenure	Tenure7
Customer15639049	NumOfProducts	NumOfProducts1
Customer15639049	HasCrCard	HasCrCardNo
Customer15639049	IsActiveMember	IsActiveMemberYes
Customer15736413	Gender	GenderMale
Customer15736413	Age	Age29
Customer15736413	Geography	GeographyFrance
Customer15736413	Tenure	Tenure1
Customer15736413	NumOfProducts	NumOfProducts2
Customer15736413	HasCrCard	HasCrCardYes
Customer15736413	IsActiveMember	IsActiveMemberYes
Customer15634815	Gender	GenderFemale
Customer15634815	Age	Age37
Customer15634815	Geography	GeographyFrance
Customer15634815	Tenure	Tenure3
Customer15634815	NumOfProducts	NumOfProducts2
Customer15634815	HasCrCard	HasCrCardYes
Customer15634815	IsActiveMember	IsActiveMemberYes
Customer15716381	Gender	GenderFemale
Customer15716381	Age	Age50
Customer15716381	Geography	GeographyGermany
Customer15716381	Tenure	Tenure7
Customer15716381	NumOfProducts	NumOfProducts1
Customer15716381	HasCrCard	HasCrCardYes
Customer15716381	IsActiveMember	IsActiveMemberYes
Customer15708162	Gender	GenderFemale
Customer15708162	Age	Age40
Customer15708162	Geography	GeographyGermany
Customer15708162	Tenure	Tenure1
Customer15708162	NumOfProducts	NumOfProducts2
Customer15708162	HasCrCard	HasCrCardNo
Customer15708162	IsActiveMember	IsActiveMemberYes
Customer15569364	Gender	GenderMale
Customer15569364	Age	Age36
Customer15569364	Geography	GeographyFrance
Customer15569364	Tenure	Tenure3
Customer15569364	NumOfProducts	NumOfProducts2
Customer15569364	HasCrCard	HasCrCardYes
Customer15569364	IsActiveMember	IsActiveMemberNo
Customer15791191	Gender	GenderMale
Customer15791191	Age	Age59
Customer15791191	Geography	GeographyFrance
Customer15791191	Tenure	Tenure2
Customer15791191	NumOfProducts	NumOfProducts1
Customer15791191	HasCrCard	HasCrCardYes
Customer15791191	IsActiveMember	IsActiveMemberYes
Customer15621205	Gender	GenderMale
Customer15621205	Age	Age34
Customer15621205	Geography	GeographyFrance
Customer15621205	Tenure	Tenure4
Customer15621205	NumOfProducts	NumOfProducts1
Customer15621205	HasCrCard	HasCrCardYes
Customer15621205	IsActiveMember	IsActiveMemberYes
Customer15704788	Gender	GenderFemale
Customer15704788	Age	Age49
Customer15704788	Geography	GeographySpain
Customer15704788	Tenure	Tenure8
Customer15704788	NumOfProducts	NumOfProducts2
Customer15704788	HasCrCard	HasCrCardNo
Customer15704788	IsActiveMember	IsActiveMemberNo
Customer15775756	Gender	GenderMale
Customer15775756	Age	Age33
Customer15775756	Geography	GeographyGermany
Customer15775756	Tenure	Tenure8
Customer15775756	NumOfProducts	NumOfProducts1
Customer15775756	HasCrCard	HasCrCardNo
Customer15775756	IsActiveMember	IsActiveMemberNo
Customer15641312	Gender	GenderMale
Customer15641312	Age	Age36
Customer15641312	Geography	GeographyFrance
Customer15641312	Tenure	Tenure6
Customer15641312	NumOfProducts	NumOfProducts1
Customer15641312	HasCrCard	HasCrCardYes
Customer15641312	IsActiveMember	IsActiveMemberYes
Customer15782531	Gender	GenderFemale
Customer15782531	Age	Age31
Customer15782531	Geography	GeographySpain
Customer15782531	Tenure	Tenure8
Customer15782531	NumOfProducts	NumOfProducts2
Customer15782531	HasCrCard	HasCrCardYes
Customer15782531	IsActiveMember	IsActiveMemberNo
Customer15724428	Gender	GenderMale
Customer15724428	Age	Age40
Customer15724428	Geography	GeographyFrance
Customer15724428	Tenure	Tenure8
Customer15724428	NumOfProducts	NumOfProducts2
Customer15724428	HasCrCard	HasCrCardYes
Customer15724428	IsActiveMember	IsActiveMemberNo
Customer15743617	Gender	GenderMale
Customer15743617	Age	Age47
Customer15743617	Geography	GeographyGermany
Customer15743617	Tenure	Tenure1
Customer15743617	NumOfProducts	NumOfProducts1
Customer15743617	HasCrCard	HasCrCardYes
Customer15743617	IsActiveMember	IsActiveMemberNo
Customer15585839	Gender	GenderMale
Customer15585839	Age	Age37
Customer15585839	Geography	GeographyFrance
Customer15585839	Tenure	Tenure2
Customer15585839	NumOfProducts	NumOfProducts2
Customer15585839	HasCrCard	HasCrCardYes
Customer15585839	IsActiveMember	IsActiveMemberNo
Customer15658158	Gender	GenderFemale
Customer15658158	Age	Age23
Customer15658158	Geography	GeographyGermany
Customer15658158	Tenure	Tenure10
Customer15658158	NumOfProducts	NumOfProducts1
Customer15658158	HasCrCard	HasCrCardYes
Customer15658158	IsActiveMember	IsActiveMemberNo
Customer15637678	Gender	GenderMale
Customer15637678	Age	Age35
Customer15637678	Geography	GeographyFrance
Customer15637678	Tenure	Tenure5
Customer15637678	NumOfProducts	NumOfProducts1
Customer15637678	HasCrCard	HasCrCardYes
Customer15637678	IsActiveMember	IsActiveMemberNo
Customer15701809	Gender	GenderFemale
Customer15701809	Age	Age28
Customer15701809	Geography	GeographySpain
Customer15701809	Tenure	Tenure3
Customer15701809	NumOfProducts	NumOfProducts1
Customer15701809	HasCrCard	HasCrCardYes
Customer15701809	IsActiveMember	IsActiveMemberNo
Customer15676937	Gender	GenderFemale
Customer15676937	Age	Age32
Customer15676937	Geography	GeographySpain
Customer15676937	Tenure	Tenure8
Customer15676937	NumOfProducts	NumOfProducts2
Customer15676937	HasCrCard	HasCrCardYes
Customer15676937	IsActiveMember	IsActiveMemberYes
Customer15778975	Gender	GenderFemale
Customer15778975	Age	Age70
Customer15778975	Geography	GeographyGermany
Customer15778975	Tenure	Tenure1
Customer15778975	NumOfProducts	NumOfProducts3
Customer15778975	HasCrCard	HasCrCardYes
Customer15778975	IsActiveMember	IsActiveMemberNo
Customer15710375	Gender	GenderMale
Customer15710375	Age	Age41
Customer15710375	Geography	GeographyFrance
Customer15710375	Tenure	Tenure6
Customer15710375	NumOfProducts	NumOfProducts2
Customer15710375	HasCrCard	HasCrCardYes
Customer15710375	IsActiveMember	IsActiveMemberNo
Customer15579914	Gender	GenderMale
Customer15579914	Age	Age30
Customer15579914	Geography	GeographyGermany
Customer15579914	Tenure	Tenure2
Customer15579914	NumOfProducts	NumOfProducts2
Customer15579914	HasCrCard	HasCrCardYes
Customer15579914	IsActiveMember	IsActiveMemberYes
Customer15595160	Gender	GenderMale
Customer15595160	Age	Age35
Customer15595160	Geography	GeographySpain
Customer15595160	Tenure	Tenure2
Customer15595160	NumOfProducts	NumOfProducts2
Customer15595160	HasCrCard	HasCrCardYes
Customer15595160	IsActiveMember	IsActiveMemberYes
Customer15595391	Gender	GenderMale
Customer15595391	Age	Age31
Customer15595391	Geography	GeographyFrance
Customer15595391	Tenure	Tenure1
Customer15595391	NumOfProducts	NumOfProducts2
Customer15595391	HasCrCard	HasCrCardYes
Customer15595391	IsActiveMember	IsActiveMemberNo
Customer15630363	Gender	GenderFemale
Customer15630363	Age	Age39
Customer15630363	Geography	GeographyFrance
Customer15630363	Tenure	Tenure0
Customer15630363	NumOfProducts	NumOfProducts1
Customer15630363	HasCrCard	HasCrCardNo
Customer15630363	IsActiveMember	IsActiveMemberNo
Customer15692443	Gender	GenderMale
Customer15692443	Age	Age33
Customer15692443	Geography	GeographySpain
Customer15692443	Tenure	Tenure5
Customer15692443	NumOfProducts	NumOfProducts1
Customer15692443	HasCrCard	HasCrCardYes
Customer15692443	IsActiveMember	IsActiveMemberNo
Customer15593795	Gender	GenderFemale
Customer15593795	Age	Age53
Customer15593795	Geography	GeographyGermany
Customer15593795	Tenure	Tenure1
Customer15593795	NumOfProducts	NumOfProducts1
Customer15593795	HasCrCard	HasCrCardYes
Customer15593795	IsActiveMember	IsActiveMemberNo
Customer15642824	Gender	GenderFemale
Customer15642824	Age	Age56
Customer15642824	Geography	GeographySpain
Customer15642824	Tenure	Tenure8
Customer15642824	NumOfProducts	NumOfProducts2
Customer15642824	HasCrCard	HasCrCardNo
Customer15642824	IsActiveMember	IsActiveMemberYes
Customer15683524	Gender	GenderFemale
Customer15683524	Age	Age23
Customer15683524	Geography	GeographyGermany
Customer15683524	Tenure	Tenure6
Customer15683524	NumOfProducts	NumOfProducts2
Customer15683524	HasCrCard	HasCrCardNo
Customer15683524	IsActiveMember	IsActiveMemberNo
Customer15713532	Gender	GenderFemale
Customer15713532	Age	Age29
Customer15713532	Geography	GeographyGermany
Customer15713532	Tenure	Tenure4
Customer15713532	NumOfProducts	NumOfProducts1
Customer15713532	HasCrCard	HasCrCardYes
Customer15713532	IsActiveMember	IsActiveMemberNo
Customer15719827	Gender	GenderMale
Customer15719827	Age	Age36
Customer15719827	Geography	GeographyFrance
Customer15719827	Tenure	Tenure3
Customer15719827	NumOfProducts	NumOfProducts1
Customer15719827	HasCrCard	HasCrCardNo
Customer15719827	IsActiveMember	IsActiveMemberNo
Customer15578435	Gender	GenderMale
Customer15578435	Age	Age40
Customer15578435	Geography	GeographyFrance
Customer15578435	Tenure	Tenure8
Customer15578435	NumOfProducts	NumOfProducts1
Customer15578435	HasCrCard	HasCrCardYes
Customer15578435	IsActiveMember	IsActiveMemberYes
Customer15723028	Gender	GenderMale
Customer15723028	Age	Age33
Customer15723028	Geography	GeographyFrance
Customer15723028	Tenure	Tenure1
Customer15723028	NumOfProducts	NumOfProducts2
Customer15723028	HasCrCard	HasCrCardYes
Customer15723028	IsActiveMember	IsActiveMemberNo
Customer15595609	Gender	GenderMale
Customer15595609	Age	Age52
Customer15595609	Geography	GeographyGermany
Customer15595609	Tenure	Tenure9
Customer15595609	NumOfProducts	NumOfProducts2
